is_internal	prereq	department	count	p	role	course	department	count	p	role	weight
external	UAR56	UAR	1593.0	0.10084193201240742	0	PHYSICS43	PHYSICS	3030.0	0.19180857124770526	0	0.09353421217827998	
external	ME203	ME	1017.0	0.06437931252769513	0	STATS60	STATS	3270.0	0.2070013293663354	0	0.09341199606686332	
external	MS&E472	MS&E	2238.0	0.14167246945622586	0	PHYSICS41	PHYSICS	3406.0	0.21561055896689243	0	0.0933869526362824	
external	PHYSICS21	PHYSICS	1140.0	0.07216560106349307	0	CS106A	CS	7270.0	0.4602139646768374	0	0.09298245614035087	
internal	CS110	CS	1927.0	0.12198518706083433	0	CS147	CS	870.0	0.05507374818003418	0	0.09289050337311884	
external	ENGR40M	ENGR	1124.0	0.07115275052225106	0	ME203	ME	1017.0	0.06437931252769513	0	0.09252669039145907	
internal	CS181W	CS	930.0	0.058871937709691714	0	CS109	CS	2672.0	0.16914604038741532	0	0.09247311827956989	
external	MATH21	MATH	1633.0	0.10337405836551244	0	CHEM33	CHEM	3118.0	0.1973792492245363	0	0.09246785058175137	
external	PHYSICS43	PHYSICS	3030.0	0.19180857124770526	0	ENGR30	ENGR	833.0	0.052731531303412044	0	0.0924092409240924	
external	HUMBIO3B	HUMBIO	1353.0	0.0856491738937773	0	PSYCH1	PSYCH	3600.0	0.2278913717794518	0	0.09238728750923873	
external	CHEM130	CHEM	1268.0	0.08026840539342914	0	MED160	MED	805.0	0.05095904285623853	0	0.09227129337539432	
external	ENGR40	ENGR	835.0	0.052858137621067294	0	CS106B	CS	5006.0	0.31689561309109326	0	0.09221556886227544	
external	CHEM33	CHEM	3118.0	0.1973792492245363	0	CS103	CS	3319.0	0.21010318414888904	0	0.09204618345093009	
external	CME100	CME	2153.0	0.1362917009558777	0	ECON1	ECON	3028.0	0.19168196493005002	0	0.09196470041802136	
external	CS1C	CS	1700.0	0.10761537000696335	0	HUMBIO2B	HUMBIO	1520.0	0.09622080141799076	0	0.09176470588235294	
external	MATH53	MATH	1810.0	0.11457871747800215	0	PHYSICS45	PHYSICS	1794.0	0.11356586693676014	0	0.09171270718232044	
external	MATH51	MATH	5086.0	0.3219598657973033	0	BIO41	BIO	1388.0	0.08786478445274419	0	0.09162406606370428	
external	CS106A	CS	7270.0	0.4602139646768374	0	ECON1	ECON	3028.0	0.19168196493005002	0	0.09147180192572214	
internal	CS107	CS	3393.0	0.21478761790213333	0	CS145	CS	818.0	0.05178198392099766	0	0.09136457412319482	
internal	ENGR30	ENGR	833.0	0.052731531303412044	0	ENGR40M	ENGR	1124.0	0.07115275052225106	0	0.09123649459783914	
external	PHYSICS42	PHYSICS	1162.0	0.07355827055770083	0	ENGR30	ENGR	833.0	0.052731531303412044	0	0.09122203098106713	
external	PHYSICS46	PHYSICS	813.0	0.05146546812685953	0	CHEM135	CHEM	981.0	0.06210039880990061	0	0.0910209102091021	
external	PHYSICS46	PHYSICS	813.0	0.05146546812685953	0	CS107	CS	3393.0	0.21478761790213333	0	0.0910209102091021	
external	SPANLANG3	SPANLANG	1552.0	0.09824650250047477	0	STATS60	STATS	3270.0	0.2070013293663354	0	0.09085051546391752	
external	CHEM131	CHEM	1442.0	0.09128315502943597	0	<END>	special	15797.0	1.0	0	0.09084604715672677	
external	PSYC135	PSYC	2621.0	0.16591757928720643	0	CS106A	CS	7270.0	0.4602139646768374	0	0.09080503624570775	
internal	CS147	CS	870.0	0.05507374818003418	0	CS103	CS	3319.0	0.21010318414888904	0	0.09080459770114943	
internal	PSYCH80	PSYCH	871.0	0.055137051338861806	0	PSYCH50	PSYCH	1034.0	0.06545546622776477	0	0.09070034443168772	
external	CHEM130	CHEM	1268.0	0.08026840539342914	0	PHYSICS45	PHYSICS	1794.0	0.11356586693676014	0	0.09069400630914827	
internal	ME103D	ME	960.0	0.06077103247452048	0	ME110	ME	1037.0	0.06564537570424764	0	0.090625	
external	<BEGIN>	special	15797.0	1.0	0	MATH20	MATH	1701.0	0.10767867316579097	0	0.09058682028233209	
external	MATH42	MATH	1115.0	0.07058302209280243	0	PHYSICS45	PHYSICS	1794.0	0.11356586693676014	0	0.09058295964125561	
external	ECON1	ECON	3028.0	0.19168196493005002	0	PSYC135	PSYC	2621.0	0.16591757928720643	0	0.0904887714663144	
external	CS2C	CS	862.0	0.05456732290941318	0	CHEM33	CHEM	3118.0	0.1973792492245363	0	0.09048723897911833	
external	CS2C	CS	862.0	0.05456732290941318	0	PHYSICS43	PHYSICS	3030.0	0.19180857124770526	0	0.09048723897911833	
external	MATH41	MATH	876.0	0.05545356713299994	0	PSYC135	PSYC	2621.0	0.16591757928720643	0	0.09018264840182648	
external	PHYSICS24	PHYSICS	955.0	0.060454516680382354	0	BIO44X	BIO	1064.0	0.06735456099259353	0	0.09005235602094241	
external	PSYCH50	PSYCH	1034.0	0.06545546622776477	0	CS109	CS	2672.0	0.16914604038741532	0	0.08994197292069632	
external	PHYSICS44	PHYSICS	890.0	0.056339811356586694	0	CS107	CS	3393.0	0.21478761790213333	0	0.0898876404494382	
external	ENGR40M	ENGR	1124.0	0.07115275052225106	0	ME103D	ME	960.0	0.06077103247452048	0	0.0898576512455516	
external	HUMBIO3A	HUMBIO	1369.0	0.0866620244350193	0	PSYCH1	PSYCH	3600.0	0.2278913717794518	0	0.08984660336011688	
internal	CS109	CS	2672.0	0.16914604038741532	0	CS181W	CS	930.0	0.058871937709691714	0	0.08982035928143713	
external	ENGR40	ENGR	835.0	0.052858137621067294	0	CS181W	CS	930.0	0.058871937709691714	0	0.08982035928143713	
external	ENGR40	ENGR	835.0	0.052858137621067294	0	ME101	ME	1336.0	0.08457302019370766	0	0.08982035928143713	
external	ME101	ME	1336.0	0.08457302019370766	0	PSYCH1	PSYCH	3600.0	0.2278913717794518	0	0.08982035928143713	
external	ME110	ME	1037.0	0.06564537570424764	0	PSYCH1	PSYCH	3600.0	0.2278913717794518	0	0.08968177434908389	
internal	CS142	CS	1238.0	0.07836931062860036	0	CS108	CS	943.0	0.059694878774450844	0	0.08966074313408724	
external	CHEM33	CHEM	3118.0	0.1973792492245363	0	CS107	CS	3393.0	0.21478761790213333	0	0.08948043617703656	
external	MED160	MED	805.0	0.05095904285623853	0	CHEM36	CHEM	969.0	0.06134076090396911	0	0.08944099378881988	
internal	PSYCH30	PSYCH	928.0	0.058745331392036464	0	PSYCH50	PSYCH	1034.0	0.06545546622776477	0	0.0894396551724138	
external	CHEM31B	CHEM	2540.0	0.16079002342216878	0	PSYCH1	PSYCH	3600.0	0.2278913717794518	0	0.08937007874015748	
external	CS2C	CS	862.0	0.05456732290941318	0	MATH51	MATH	5086.0	0.3219598657973033	0	0.08932714617169374	
external	POLISCI1	POLISCI	918.0	0.05811229980376021	0	ECON102A	ECON	1589.0	0.10058871937709692	0	0.08932461873638345	
external	PHYSICS22	PHYSICS	987.0	0.062480217762866365	0	MED160	MED	805.0	0.05095904285623853	0	0.08915906788247213	
external	MATH19	MATH	1481.0	0.09375197822371337	0	CHEM35	CHEM	2092.0	0.13243020826739255	0	0.08912896691424713	
external	MATH41	MATH	876.0	0.05545356713299994	0	STATS60	STATS	3270.0	0.2070013293663354	0	0.08904109589041095	
external	PHYSICS24	PHYSICS	955.0	0.060454516680382354	0	BIO150	BIO	1197.0	0.07577388111666772	0	0.08900523560209424	
external	PSYCH50	PSYCH	1034.0	0.06545546622776477	0	CS107	CS	3393.0	0.21478761790213333	0	0.08897485493230174	
external	ENGR30	ENGR	833.0	0.052731531303412044	0	CS106B	CS	5006.0	0.31689561309109326	0	0.08883553421368548	
external	CS106B	CS	5006.0	0.31689561309109326	0	MATH51	MATH	5086.0	0.3219598657973033	0	0.08869356771873751	
external	CHEM135	CHEM	981.0	0.06210039880990061	0	CS106A	CS	7270.0	0.4602139646768374	0	0.08868501529051988	
external	BIO41	BIO	1388.0	0.08786478445274419	0	PHYSICS46	PHYSICS	813.0	0.05146546812685953	0	0.08861671469740634	
external	BIO44X	BIO	1064.0	0.06735456099259353	0	CS106A	CS	7270.0	0.4602139646768374	0	0.08834586466165413	
external	PSYCH1	PSYCH	3600.0	0.2278913717794518	0	CS106B	CS	5006.0	0.31689561309109326	0	0.08833333333333333	
external	CS1C	CS	1700.0	0.10761537000696335	0	CME100	CME	2153.0	0.1362917009558777	0	0.08823529411764706	
internal	CS2C	CS	862.0	0.05456732290941318	0	CS109	CS	2672.0	0.16914604038741532	0	0.08816705336426914	
external	CS2C	CS	862.0	0.05456732290941318	0	STATS60	STATS	3270.0	0.2070013293663354	0	0.08816705336426914	
external	CHEM35	CHEM	2092.0	0.13243020826739255	0	STATS60	STATS	3270.0	0.2070013293663354	0	0.08795411089866156	
external	ECON1A	ECON	1604.0	0.1015382667595113	0	CS103	CS	3319.0	0.21010318414888904	0	0.08790523690773068	
external	PHYSICS41	PHYSICS	3406.0	0.21561055896689243	0	CHEM35	CHEM	2092.0	0.13243020826739255	0	0.08778625954198473	
external	ENGR30	ENGR	833.0	0.052731531303412044	0	PHYSICS45	PHYSICS	1794.0	0.11356586693676014	0	0.08763505402160865	
external	MS&E472	MS&E	2238.0	0.14167246945622586	0	CS109	CS	2672.0	0.16914604038741532	0	0.08757819481680071	
internal	PSYCH1	PSYCH	3600.0	0.2278913717794518	0	PSYCH70	PSYCH	1227.0	0.07767297588149649	0	0.0875	
external	STATS60	STATS	3270.0	0.2070013293663354	0	CS106A	CS	7270.0	0.4602139646768374	0	0.0874617737003058	
external	PHYSICS43	PHYSICS	3030.0	0.19180857124770526	0	ME80	ME	935.0	0.05918845350382984	0	0.08745874587458746	
internal	ENGR40	ENGR	835.0	0.052858137621067294	0	ENGR30	ENGR	833.0	0.052731531303412044	0	0.08742514970059881	
external	DANCE46	DANCE	1522.0	0.09634740773564601	0	CS106A	CS	7270.0	0.4602139646768374	0	0.0873850197109067	
external	DANCE46	DANCE	1522.0	0.09634740773564601	0	CS106B	CS	5006.0	0.31689561309109326	0	0.0873850197109067	
external	CHEM33	CHEM	3118.0	0.1973792492245363	0	MED160	MED	805.0	0.05095904285623853	0	0.08723540731237973	
external	CS2C	CS	862.0	0.05456732290941318	0	MATH21	MATH	1633.0	0.10337405836551244	0	0.08700696055684455	
external	PHYSICS42	PHYSICS	1162.0	0.07355827055770083	0	CHEM131	CHEM	1442.0	0.09128315502943597	0	0.08691910499139414	
external	MATH51	MATH	5086.0	0.3219598657973033	0	ECON51	ECON	1273.0	0.08058492118756726	0	0.086905230043256	
internal	MS&E193	MS&E	990.0	0.06267012723934924	0	MS&E180	MS&E	1010.0	0.06393619041590175	0	0.08686868686868687	
external	HUMBIO2B	HUMBIO	1520.0	0.09622080141799076	0	CHEM130	CHEM	1268.0	0.08026840539342914	0	0.0868421052631579	
internal	MATH41	MATH	876.0	0.05545356713299994	0	MATH20	MATH	1701.0	0.10767867316579097	0	0.0867579908675799	
internal	ME203	ME	1017.0	0.06437931252769513	0	ME110	ME	1037.0	0.06564537570424764	0	0.08652900688298919	
external	CS106A	CS	7270.0	0.4602139646768374	0	ECON50	ECON	1881.0	0.11907324175476357	0	0.08651994497936727	
internal	PHYSICS45	PHYSICS	1794.0	0.11356586693676014	0	PHYSICS41	PHYSICS	3406.0	0.21561055896689243	0	0.08639910813823858	
external	ECON1B	ECON	893.0	0.05652972083306957	0	CS106B	CS	5006.0	0.31689561309109326	0	0.08622620380739082	
external	MATH53	MATH	1810.0	0.11457871747800215	0	PHYSICS41	PHYSICS	3406.0	0.21561055896689243	0	0.0861878453038674	
internal	PSYCH1	PSYCH	3600.0	0.2278913717794518	0	PSYCH80	PSYCH	871.0	0.055137051338861806	0	0.08611111111111111	
internal	PSYCH80	PSYCH	871.0	0.055137051338861806	0	PSYCH30	PSYCH	928.0	0.058745331392036464	0	0.08610792192881746	
external	MATH42	MATH	1115.0	0.07058302209280243	0	ENGR14	ENGR	1453.0	0.09197948977653984	0	0.08609865470852018	
internal	MATH42	MATH	1115.0	0.07058302209280243	0	MATH53	MATH	1810.0	0.11457871747800215	0	0.08609865470852018	
external	CS221	CS	1062.0	0.06722795467493828	0	ENGR40M	ENGR	1124.0	0.07115275052225106	0	0.0856873822975518	
external	MATH41	MATH	876.0	0.05545356713299994	0	ECON50	ECON	1881.0	0.11907324175476357	0	0.08561643835616438	
external	CHEM31X	CHEM	1251.0	0.0791922516933595	0	ECON1	ECON	3028.0	0.19168196493005002	0	0.08553157474020784	
external	CHEM31A	CHEM	2894.0	0.18319934164714818	0	MATH42	MATH	1115.0	0.07058302209280243	0	0.085348997926745	
external	ENGR14	ENGR	1453.0	0.09197948977653984	0	CS106B	CS	5006.0	0.31689561309109326	0	0.08534067446662079	
external	<BEGIN>	special	15797.0	1.0	0	PSYC135	PSYC	2621.0	0.16591757928720643	0	0.08533265809963918	
external	ME101	ME	1336.0	0.08457302019370766	0	CS106B	CS	5006.0	0.31689561309109326	0	0.08532934131736528	
external	PHYSICS45	PHYSICS	1794.0	0.11356586693676014	0	MATH53	MATH	1810.0	0.11457871747800215	0	0.08528428093645485	
external	CHEM31B	CHEM	2540.0	0.16079002342216878	0	MATH51	MATH	5086.0	0.3219598657973033	0	0.08503937007874016	
external	BIO41	BIO	1388.0	0.08786478445274419	0	CS103	CS	3319.0	0.21010318414888904	0	0.08501440922190202	
external	CME102	CME	1447.0	0.09159967082357409	0	ME80	ME	935.0	0.05918845350382984	0	0.08500345542501728	
internal	PSYCH70	PSYCH	1227.0	0.07767297588149649	0	PSYCH80	PSYCH	871.0	0.055137051338861806	0	0.08475957620211899	
external	PHYSICS23	PHYSICS	1204.0	0.0762170032284611	0	CHEM135	CHEM	981.0	0.06210039880990061	0	0.08471760797342193	
external	CS2C	CS	862.0	0.05456732290941318	0	ECON50	ECON	1881.0	0.11907324175476357	0	0.08468677494199536	
external	HUMBIO4B	HUMBIO	1299.0	0.08223080331708552	0	PSYCH1	PSYCH	3600.0	0.2278913717794518	0	0.08468052347959969	
internal	ENGR14	ENGR	1453.0	0.09197948977653984	0	ENGR40	ENGR	835.0	0.052858137621067294	0	0.08465244322092223	
external	HUMBIO2A	HUMBIO	1548.0	0.09799328986516427	0	CHEM130	CHEM	1268.0	0.08026840539342914	0	0.08462532299741603	
external	HUMBIO4A	HUMBIO	1324.0	0.08381338228777616	0	PSYCH1	PSYCH	3600.0	0.2278913717794518	0	0.08459214501510574	
external	<BEGIN>	special	15797.0	1.0	0	MATH21	MATH	1633.0	0.10337405836551244	0	0.08450971703488004	
external	ECON1A	ECON	1604.0	0.1015382667595113	0	PHYSICS41	PHYSICS	3406.0	0.21561055896689243	0	0.08416458852867831	
external	POLISCI1	POLISCI	918.0	0.05811229980376021	0	ECON1	ECON	3028.0	0.19168196493005002	0	0.08387799564270153	
external	PHYSICS46	PHYSICS	813.0	0.05146546812685953	0	BIO44X	BIO	1064.0	0.06735456099259353	0	0.08364083640836409	
internal	ENGR40M	ENGR	1124.0	0.07115275052225106	0	ENGR14	ENGR	1453.0	0.09197948977653984	0	0.08362989323843416	
external	PHYSICS45	PHYSICS	1794.0	0.11356586693676014	0	CME102	CME	1447.0	0.09159967082357409	0	0.08361204013377926	
external	CS2C	CS	862.0	0.05456732290941318	0	ECON1	ECON	3028.0	0.19168196493005002	0	0.08352668213457076	
external	CS2C	CS	862.0	0.05456732290941318	0	HUMBIO2A	HUMBIO	1548.0	0.09799328986516427	0	0.08352668213457076	
external	PHYSICS42	PHYSICS	1162.0	0.07355827055770083	0	MATH52	MATH	1317.0	0.08337026017598279	0	0.08347676419965576	
internal	CS161	CS	1990.0	0.12597328606697475	0	CS108	CS	943.0	0.059694878774450844	0	0.08341708542713568	
external	MATH41	MATH	876.0	0.05545356713299994	0	ECON102A	ECON	1589.0	0.10058871937709692	0	0.08333333333333333	
external	CHEM131	CHEM	1442.0	0.09128315502943597	0	PHYSICS46	PHYSICS	813.0	0.05146546812685953	0	0.08321775312066575	
external	CME100	CME	2153.0	0.1362917009558777	0	ECON50	ECON	1881.0	0.11907324175476357	0	0.08313980492336275	
external	ECON102A	ECON	1589.0	0.10058871937709692	0	CS106B	CS	5006.0	0.31689561309109326	0	0.08307111390811832	
external	PHYSICS45	PHYSICS	1794.0	0.11356586693676014	0	CS103	CS	3319.0	0.21010318414888904	0	0.08305462653288741	
external	BIO42	BIO	1196.0	0.0757105779578401	0	CHEM35	CHEM	2092.0	0.13243020826739255	0	0.08277591973244147	
external	BIO42	BIO	1196.0	0.0757105779578401	0	CS106B	CS	5006.0	0.31689561309109326	0	0.08277591973244147	
external	ENGR40M	ENGR	1124.0	0.07115275052225106	0	ME80	ME	935.0	0.05918845350382984	0	0.08274021352313167	
internal	BIO44X	BIO	1064.0	0.06735456099259353	0	BIO150	BIO	1197.0	0.07577388111666772	0	0.08270676691729323	
